Timestamp	ICMP Ping	rDNS	Serviceprobe	Hostprobes	Syncscan	TcpIP Fingerprint	Traceroute	IP Seq	
1343512800	0	0	94131126	0	0	0	0	0	
1343527200	0	0	92621916	0	0	0	0	0	
1343541600	0	0	111209794	0	0	0	0	0	
1343556000	0	0	102530706	0	0	0	0	0	
1343570400	0	0	105120373	0	0	0	0	0	
1343584800	0	0	105950862	0	0	0	0	0	
1343599200	0	0	89396706	0	0	0	0	0	
1343613600	0	0	83991414	0	0	0	0	0	
1343628000	0	0	92288073	0	0	0	0	0	
1343642400	0	0	81029316	0	0	0	0	0	
1343656800	0	0	102976602	0	0	0	0	0	
1343671200	0	0	117041359	0	0	0	0	0	
1343685600	0	0	107019320	0	0	0	0	0	
1343700000	0	0	101156312	0	0	0	0	0	
1343714400	0	0	97781534	0	0	0	0	0	
1343728800	0	0	95803191	0	0	0	0	0	
1343743200	0	0	101813557	0	0	0	0	0	
1343757600	0	0	107936027	0	0	0	0	0	
1343772000	0	0	98660998	0	0	0	0	0	
1343786400	0	0	92455965	0	0	0	0	0	
1343800800	0	0	126208073	0	0	0	0	0	
1343815200	0	0	110133413	0	0	0	0	0	
1343829600	0	0	111094902	0	0	0	0	0	
1343844000	0	0	103908728	0	0	0	0	0	
1343858400	0	0	104336242	0	0	0	0	0	
1343872800	0	0	99771454	0	0	0	0	0	
1343887200	0	0	96299399	0	0	0	0	0	
1343901600	0	0	90794336	0	0	0	0	0	
1343916000	0	0	95415892	0	0	0	0	0	
1343930400	0	0	90574997	0	0	0	0	0	
1343944800	0	0	100945996	0	0	0	0	0	
1343959200	0	0	113020057	0	0	0	0	0	
1343973600	0	0	0	0	0	0	0	0	
1343988000	0	0	105499076	0	0	0	0	0	
1344002400	0	0	81176637	0	0	0	0	0	
1344016800	0	0	88926855	0	0	0	0	0	
1344031200	0	0	87042433	0	0	0	0	0	
1344045600	0	0	114162323	0	0	0	0	0	
1344060000	0	0	141153077	0	0	0	0	0	
1344074400	0	0	149655627	0	0	0	0	0	
1344088800	0	0	135063945	0	0	0	0	0	
1344103200	0	0	130064307	0	0	0	0	0	
1344117600	0	0	128814213	0	0	0	0	0	
1344132000	0	0	130806098	0	0	0	0	0	
1344146400	0	0	137716605	0	0	0	0	0	
1344160800	0	0	138822428	0	0	0	0	0	
1344175200	0	0	116270047	0	0	0	0	0	
1344189600	0	0	82261137	0	0	0	0	0	
1344204000	0	0	43548855	0	0	0	0	0	
1344218400	0	0	24162553	0	0	0	0	0	
1344232800	0	0	7329793	0	0	0	0	0	
1344247200	0	0	941261	0	0	0	0	0	
1344261600	0	0	564803	0	0	0	0	0	
1344276000	0	0	329708	0	0	0	0	0	
1344290400	0	0	115122	0	0	0	0	0	
1344304800	0	0	57922	0	0	0	0	0	
1344319200	0	0	152125	0	0	0	0	0	
1344333600	0	0	747259	0	0	0	0	0	
1344348000	0	0	1029827	0	0	0	0	0	
1344362400	9481	0	1781832	0	0	0	0	0	
1344376800	121703	0	7311092	0	0	0	0	0	
1344391200	291839	0	37744159	0	0	0	0	0	
1344405600	906679	0	56002966	0	0	0	0	0	
1344420000	8219841	0	102299321	0	0	0	0	0	
1344434400	203533813	0	111296673	0	0	0	0	0	
1344448800	205047475	0	111132468	0	0	0	0	0	
1344463200	210101134	0	104760003	0	0	0	0	0	
1344477600	207235811	0	100168788	0	0	0	0	0	
1344492000	188677209	0	106603024	0	0	0	0	0	
1344506400	47917746	0	127897578	0	0	0	0	0	
1344520800	17776100	0	137207577	0	0	0	0	0	
1344535200	6102147	0	142148802	0	0	0	0	0	
1344549600	98703006	0	171522961	0	0	0	0	0	
1344564000	145350334	0	161187273	0	0	0	0	0	
1344578400	141303482	0	150754346	0	0	0	0	0	
1344592800	64541494	0	185003208	0	0	0	0	0	
1344607200	17517207	0	186897960	0	0	0	0	0	
1344621600	4418220	0	174101446	0	0	0	0	0	
1344636000	57683214	0	186891011	0	0	0	0	0	
1344650400	63030443	0	72814637	0	0	0	0	0	
1344664800	149993647	0	102032763	0	0	0	0	0	
1344679200	141552548	0	201574216	0	0	0	0	0	
1344693600	141072813	0	207704354	0	0	0	0	0	
1344708000	65395232	0	198050957	0	0	0	0	0	
1344722400	38554836	0	217880943	0	0	0	0	0	
1344736800	140269321	0	171925992	0	0	0	0	0	
1344751200	135763496	0	175003847	0	0	0	0	0	
1344765600	110703967	0	210262145	0	0	0	0	0	
1344780000	41418182	0	200025947	0	0	0	0	0	
1344794400	15181384	0	187779529	0	0	0	0	0	
1344808800	8982466	0	210503203	0	0	0	0	0	
1344823200	16422037	0	222300956	0	0	0	0	0	
1344837600	67735371	0	214537133	0	0	0	0	0	
1344852000	100845424	0	189692827	0	0	0	0	0	
1344866400	29495248	0	193975726	0	0	0	0	0	
1344880800	13926144	0	162057889	0	0	0	0	0	
1344895200	5394027	0	207779391	0	0	0	0	0	
1344909600	1112107	0	214578141	0	0	0	0	0	
1344924000	3923853	0	213713551	0	0	0	0	0	
1344938400	28954306	0	196073555	0	0	0	0	0	
1344952800	27923972	0	200385853	0	0	0	0	0	
1344967200	28280062	0	175297430	0	0	0	0	0	
1344981600	28828190	0	208054440	0	0	0	0	0	
1344996000	28396105	0	209646148	0	0	0	0	0	
1345010400	28586168	0	209628160	0	0	0	0	0	
1345024800	28406568	0	204554131	0	0	0	0	0	
1345039200	28419250	0	172421545	0	0	0	0	0	
1345053600	28768137	0	0	0	0	0	0	0	
1345068000	28887841	0	0	0	0	0	0	0	
1345082400	28420184	0	213649655	0	0	0	0	0	
1345096800	28382160	0	221952872	0	0	0	0	0	
1345111200	28329128	0	191367035	0	0	0	0	0	
1345125600	28827366	0	196200739	0	0	0	0	0	
1345140000	28133621	0	181787164	0	0	0	0	0	
1345154400	29391004	0	197533552	0	0	0	0	0	
1345168800	28272020	0	190801526	0	0	0	0	0	
1345183200	28560206	0	199174879	0	0	0	0	0	
1345197600	28287184	0	187489692	0	0	0	0	0	
1345212000	28460988	0	197014390	0	0	0	0	0	
1345226400	28264336	0	189237463	0	0	0	0	0	
1345240800	28902349	0	197635647	0	0	0	0	0	
1345255200	28626110	0	196749667	0	0	0	0	0	
1345269600	28630858	0	214517416	0	0	0	0	0	
1345284000	28864102	0	194827067	0	0	0	0	0	
1345298400	28293845	0	165479133	0	0	0	0	0	
1345312800	29036542	0	157990043	0	0	0	0	0	
1345327200	28955498	0	187736224	0	0	0	0	0	
1345341600	28274453	0	214640037	0	0	0	0	0	
1345356000	28886782	0	221902873	0	0	0	0	0	
1345370400	29063707	0	206295453	0	0	0	0	0	
1345384800	28888757	0	167055615	0	0	0	0	0	
1345399200	28400527	0	161606082	0	0	0	0	0	
1345413600	28641593	0	148010786	0	0	0	0	0	
1345428000	29436966	0	141878135	0	0	0	0	0	
1345442400	28805744	0	137013336	0	0	0	0	0	
1345456800	28453712	7699471	148750544	63625	21321	2769	0	2629	
1345471200	27029671	1591849	144104575	4868715	989684	90619	0	84498	
1345485600	28272219	4983776	151985325	5839009	1070502	99356	0	93116	
1345500000	27816992	4654776	118948626	6680533	1197654	108518	0	101822	
1345514400	28206881	6103651	132576343	6688777	1221739	113285	0	106465	
1345528800	27962419	7668920	158540147	5848662	1045729	101983	0	95848	
1345543200	28057792	7444493	167129021	5610239	1050844	97393	0	91129	
1345557600	27679093	4008545	158305429	4993043	979752	88421	0	81990	
1345572000	29113844	2624620	138289511	6980255	1295090	114036	0	105924	
1345586400	28879655	2253723	138622904	7796391	1415214	125093	0	116574	
1345600800	27993485	6009919	174898241	6561165	1181259	109234	0	102193	
1345615200	7161832	1140788	62120598	2098337	396990	39461	0	36817	
1345629600	27843563	1494195	126181894	8235760	1634970	146961	0	136526	
1345644000	27079757	1235376	128058288	4384250	877157	84952	0	78867	
1345658400	28698039	3361036	149329850	7298515	1326140	125459	0	116715	
1345672800	23454873	3432695	121609443	4757671	866614	84831	0	79024	
1345687200	274398	0	24817474	112669	22134	2376	0	0	
1345701600	0	0	74028	0	0	0	0	0	
1345716000	0	0	78775	0	0	0	0	0	
1345730400	0	0	28333	0	0	0	0	0	
1345744800	0	0	140049	0	0	0	0	0	
1345759200	0	0	110010	0	0	0	0	0	
1345773600	0	0	20057	0	0	0	0	0	
1345788000	0	0	10560	0	0	0	0	0	
1345802400	0	0	113215	0	0	0	0	0	
1345816800	0	0	6812	0	0	0	0	0	
1345831200	0	0	0	0	0	0	0	0	
1345845600	0	0	0	0	0	0	0	0	
1345860000	0	0	0	0	0	0	0	0	
1345874400	0	0	0	0	0	0	0	0	
1345888800	0	0	0	0	0	0	0	0	
1345903200	0	0	0	0	0	0	0	0	
1345917600	0	0	0	0	0	0	0	0	
1345932000	0	0	0	0	0	0	0	0	
1345946400	13995	0	2403	0	0	0	0	0	
1345960800	0	0	8627	862141	118589	11926	0	11321	
1345975200	27066	0	27871	0	0	0	0	0	
1345989600	2253339	1480503	277409	428571	79514	7628	0	7121	
1346004000	29274550	10374992	54742025	10285679	1677294	172745	0	160977	
1346018400	28114756	9305019	149129657	8157730	1293295	134632	0	125439	
1346032800	28177896	9834421	0	8235296	1300616	137299	0	128326	
1346047200	28336825	10433274	193553796	7361081	1247041	131112	0	122510	
1346061600	27540346	10609592	168245640	7060403	1179622	127505	0	118694	
1346076000	27426197	8954872	0	5826463	1019575	108385	0	100763	
1346090400	24634170	3364116	170868819	7577049	1244915	132392	0	123295	
1346104800	11207787	3106663	70423813	3972321	662730	69562	0	65166	
1346119200	28885502	5498162	0	7862788	1339082	136301	0	127626	
1346133600	28915823	6407443	180482288	6722763	1159461	122151	0	113989	
1346148000	28802806	7085681	144381941	6550808	1162779	117931	0	109682	
1346162400	27588251	4812926	148226926	5852831	1057700	106745	0	99165	
1346176800	28980385	1593082	172821767	7529434	1281232	127422	0	119514	
1346191200	28644343	536067	158833406	8085660	1300705	132278	0	124990	
1346205600	28312958	2880665	208153899	7269282	1196377	122703	0	115494	
1346220000	28288627	6412992	167215580	6719887	1146417	120738	0	113783	
1346234400	8925863	968777	61358345	3256469	571160	60948	0	57528	
1346248800	157789	0	5135234	9971	0	0	0	0	
1346263200	22714612	5833971	52720580	6303351	1053632	108028	0	101848	
1346277600	28377835	2497172	180695665	9026077	1417308	146292	0	138031	
1346292000	28034973	556478	183866453	8908961	1457763	151665	0	143761	
1346306400	27784744	2061943	166173090	7936810	1382642	141697	0	134272	
1346320800	27797528	1168206	154472942	8093875	1416196	148360	0	140431	
1346335200	10446958	723990	65724285	3746134	680754	76163	0	71777	
1346349600	27917169	43678	135734293	8132341	1327840	138064	0	129596	
1346364000	29223306	316964	0	8991549	1451293	154029	0	145182	
1346378400	22782612	2650420	134062020	7479013	1247737	136619	0	128909	
1346392800	27686129	16836694	118634312	19775787	3537322	376630	0	352251	
1346407200	27840764	16971433	185144616	18975007	3475252	368080	0	341811	
1346421600	27830423	17107469	161874719	18622818	3472326	370588	0	342257	
1346436000	28268303	17188923	190142394	21967366	3763386	408672	0	378688	
1346450400	28599285	17435949	157336169	24320503	4068767	439517	0	409521	
1346464800	27015225	16733975	164568814	22499919	3960291	423165	0	394838	
1346479200	16514849	9571966	74052896	15553128	2894370	302710	0	281185	
1346493600	27369943	17085496	0	21952578	3978764	423208	0	391782	
1346508000	27359266	17281451	0	20133380	3724604	393917	0	362238	
1346522400	13615627	6967372	96823303	10890285	1999655	213022	0	195380	
1346536800	43607	10048	5812878	81311	24987	0	0	0	
1346551200	16072	0	55493	0	0	0	0	0	
1346565600	19564	0	74286	0	0	0	0	0	
1346580000	164280	0	245760	2585	0	0	0	0	
1346594400	22669424	14149508	35111383	20001936	3757906	389847	0	359236	
1346608800	27757082	17777989	115179919	22865457	3916626	415248	0	380092	
1346623200	27802566	17401798	139983297	23184543	3812441	406057	0	374637	
1346637600	27938049	16988272	157282636	23438138	3966156	416552	0	386133	
1346652000	28230074	17699995	105079928	25717732	4483217	472872	0	438886	
1346666400	27670098	17328756	172849379	22155190	3866823	406088	0	376339	
1346680800	27603705	17628476	147018476	21311780	3825541	403604	0	372006	
1346695200	27579203	17587989	158157903	24053974	4051716	428215	0	395536	
1346709600	27825876	17602918	149563268	24805188	4060037	433394	0	400835	
1346724000	27252441	17639421	160799301	23214874	3924857	421348	0	389431	
1346738400	25920354	17301345	162191459	23337820	4033355	432975	0	400079	
1346752800	27772894	17571330	174569751	21762540	3861368	414675	0	383091	
1346767200	27643098	17422043	0	20640775	3793263	402980	0	370419	
1346781600	27668952	17539542	119031453	23975201	4072988	438590	0	402338	
1346796000	28506585	17459451	118939277	24714352	4037328	435836	0	401879	
1346810400	28088952	17732501	0	23293800	3991534	421599	0	391272	
1346824800	28251183	17337998	149582517	22934166	4084155	433385	0	401495	
1346839200	27938226	17923671	146393043	15249287	3068803	323182	0	297788	
1346853600	26500316	16691529	107619193	17638477	3677121	381151	0	347907	
1346868000	27968251	17553866	77400194	17204193	3328186	339054	0	310098	
1346882400	28232554	17871986	128129845	2534970	509208	48644	0	44536	
1346896800	28970441	18141882	104109169	150262	34189	2965	0	2686	
1346911200	28292667	18096759	85496964	0	0	0	0	0	
1346925600	28009266	17808896	95083808	0	0	0	0	0	
1346940000	27922791	17961590	76001299	0	0	0	0	0	
1346954400	28548836	18140379	69916311	0	0	0	0	0	
1346968800	29368735	18432725	78702007	0	0	0	0	0	
1346983200	28163355	18126594	77710577	0	0	0	0	0	
1346997600	29729688	15474632	87856764	0	0	0	0	0	
1347012000	29073119	5572782	44730048	0	0	0	0	0	
1347026400	28777926	3658137	56346596	0	0	0	0	0	
1347040800	29784111	1992452	61583653	0	0	0	0	0	
1347055200	28919595	214973	70019895	0	0	0	0	0	
1347069600	27921450	1244830	35269238	0	0	0	0	0	
1347084000	2114717	91115	15808656	0	0	0	0	0	
1347098400	187665	0	262384	0	0	0	0	0	
1347112800	26396664	4959610	37889249	0	0	0	0	0	
1347127200	29925807	3768995	41541658	0	0	0	0	0	
1347141600	30101978	1268681	12986761	0	0	0	0	0	
1347156000	31524026	966126	3538892	0	0	0	0	0	
1347170400	29271730	1422673	26583410	0	0	0	0	0	
1347184800	28127618	957847	46455836	0	0	0	0	0	
1347199200	30905834	442163	7338156	0	0	0	0	0	
1347213600	21699150	0	2672958	0	0	0	0	0	
1347228000	389945	0	0	0	0	0	0	0	
1347242400	267242	0	4815	0	0	0	0	0	
1347256800	5762	0	38560	0	0	0	0	0	
1347271200	0	0	0	0	0	0	0	0	
1347285600	50693	0	572591	0	0	0	0	0	
1347300000	0	0	4363	0	0	0	0	0	
1347314400	0	0	4489	0	0	0	0	0	
1347328800	0	0	7772	0	0	0	0	0	
1347343200	0	0	17037	0	0	0	0	0	
1347357600	0	0	18520	0	0	0	0	0	
1347372000	0	1029934	124858	0	0	0	0	0	
1347386400	0	0	2267	0	0	0	0	0	
1347400800	0	249515	4168	0	0	0	0	0	
1347415200	0	0	0	0	0	0	0	0	
1347429600	0	0	0	0	0	0	0	0	
1347444000	0	0	92355	0	0	0	0	0	
1347458400	0	0	0	0	0	0	0	0	
1347472800	0	0	102438	0	0	0	0	0	
1347487200	0	0	0	0	0	0	0	0	
1347501600	0	0	0	0	0	0	0	0	
1347516000	0	0	0	0	0	0	0	0	
1347530400	0	0	0	0	0	0	0	0	
1347544800	0	0	10743	0	0	0	0	0	
1347559200	2715	0	0	0	0	0	0	0	
1347573600	5847	0	0	0	0	0	0	0	
1347588000	7333	0	0	0	0	0	0	0	
1347602400	5216778	1736067	83868	0	0	0	0	0	
1347616800	30353734	19071169	2086574	0	0	0	0	0	
1347631200	30427324	18336576	120461	0	0	0	0	0	
1347645600	30452556	18171456	0	0	0	0	0	0	
1347660000	32205990	19282511	0	0	0	0	0	0	
1347674400	8355437	3842273	0	0	0	0	0	0	
1347688800	17033018	11414212	0	0	0	0	0	0	
1347703200	28560124	18361448	0	0	0	0	0	0	
1347717600	28325355	18041704	0	0	0	0	0	0	
1347732000	26771633	17119770	8635	0	0	0	0	0	
1347746400	25825143	16833898	0	0	0	0	0	0	
1347760800	25770929	17043208	0	0	0	0	0	0	
1347775200	21030722	13396187	0	0	0	0	0	0	
1347789600	529014	5930	0	0	0	0	0	0	
1347804000	28752784	14989757	0	0	0	0	0	0	
1347818400	28961622	18328734	0	0	0	0	0	0	
1347832800	30766702	18702028	0	0	0	0	0	0	
1347847200	30709561	18948951	0	0	0	0	0	0	
1347861600	28626826	18195142	0	0	0	0	0	0	
1347876000	28537609	18356995	78910	0	0	0	0	0	
1347890400	30557690	18707360	0	0	0	0	0	0	
1347904800	30763367	18701245	0	0	0	0	0	0	
1347919200	31571655	18672717	0	0	0	0	0	0	
1347933600	30665550	18904372	0	0	0	0	0	0	
1347948000	30842368	18994016	10882	0	0	0	0	0	
1347962400	29156087	17987494	0	0	0	0	0	0	
1347976800	28354533	16870109	0	0	0	0	0	0	
1347991200	2079471	458873	0	0	0	0	0	0	
1348005600	28790	0	0	0	0	0	0	0	
1348020000	0	0	0	0	0	0	0	0	
1348034400	4418949	3155340	0	0	0	0	0	0	
1348048800	15481673	8675210	0	0	0	0	0	0	
1348063200	13945931	9046060	0	0	0	0	0	0	
1348077600	27672559	17789243	0	0	0	0	0	0	
1348092000	27821773	17870581	0	0	0	0	0	0	
1348106400	27958061	4630255	0	0	0	0	0	0	
1348120800	28263034	5994	0	0	0	0	0	0	
1348135200	29803964	3046	0	0	0	0	0	0	
1348149600	31741522	0	0	0	0	0	0	0	
1348164000	30551930	9198	0	0	0	0	0	0	
1348178400	32141712	583204	0	0	0	0	0	0	
1348192800	30587177	22246	0	0	0	0	0	0	
1348207200	29488721	0	0	0	0	0	0	0	
1348221600	29046173	0	0	0	0	0	0	0	
1348236000	30982963	30997	0	0	0	0	0	0	
1348250400	31717949	0	0	0	0	0	0	0	
1348264800	22583836	0	0	0	0	0	0	0	
1348279200	3570120	0	0	0	0	0	0	0	
1348293600	8472661	0	0	0	0	0	0	0	
1348308000	17041494	1453496	0	0	0	0	0	0	
1348322400	20275094	0	0	0	0	0	0	0	
1348336800	28685053	0	0	0	0	0	0	0	
1348351200	30125975	0	0	0	0	0	0	0	
1348365600	31850022	0	0	0	0	0	0	0	
1348380000	31553829	0	0	0	0	0	0	0	
1348394400	29472034	0	0	0	0	0	0	0	
1348408800	32364268	0	0	0	0	0	0	0	
1348423200	32834742	0	0	0	0	0	0	0	
1348437600	31653806	0	0	0	0	0	0	0	
1348452000	30206028	0	0	0	0	0	0	0	
1348466400	31743584	0	0	0	0	0	0	0	
1348480800	30780739	8033601	0	0	0	0	0	0	
1348495200	31020924	10096924	0	0	0	0	0	0	
1348509600	32203914	11279241	0	0	0	0	0	0	
1348524000	31541846	12104516	0	0	0	0	0	0	
1348538400	30920120	6583652	0	0	0	0	0	0	
1348552800	31087395	4330013	0	0	0	0	0	0	
1348567200	31510474	12521357	0	0	0	0	0	0	
1348581600	32062110	12201736	0	0	0	0	0	0	
1348596000	31631783	12093640	0	0	0	0	0	0	
1348610400	18264335	5196108	0	0	0	0	0	0	
1348624800	62238	29981	0	0	0	0	0	0	
1348639200	22821	31136	0	0	0	0	0	0	
1348653600	0	29652	0	0	0	0	0	0	
1348668000	0	13344	0	0	0	0	0	0	
1348682400	0	16310	0	0	0	0	0	0	
1348696800	0	22828	0	0	0	0	0	0	
1348711200	0	25123	0	0	0	0	0	0	
1348725600	0	35585	0	0	0	0	0	0	
1348740000	0	34101	0	0	0	0	0	0	
1348754400	0	9016	0	0	0	0	0	0	
1348768800	0	0	0	0	0	0	0	0	
1348783200	0	0	0	0	0	0	0	0	
1348797600	0	0	0	0	0	0	0	0	
1348812000	0	23723	0	0	0	0	0	0	
1348826400	0	35138	0	0	0	0	0	0	
1348840800	0	33526	0	0	0	0	0	0	
1348855200	0	20755	0	0	0	0	0	0	
1348869600	0	26687	0	0	0	0	0	0	
1348884000	0	32617	0	0	0	0	0	0	
1348898400	0	31136	0	0	0	0	0	0	
1348912800	0	34101	0	0	0	0	0	0	
1348927200	0	25206	0	0	0	0	0	0	
1348941600	0	126591	0	0	0	0	0	0	
1348956000	0	27964	0	0	0	0	0	0	
1348970400	0	34086	0	0	0	0	0	0	
1348984800	0	32613	0	0	0	0	0	0	
1348999200	0	32619	0	0	0	0	0	0	
1349013600	0	31900	0	0	0	0	0	0	
1349028000	0	31124	0	0	0	0	0	0	
1349042400	0	34102	0	0	0	0	0	0	
1349056800	0	34101	0	0	0	0	0	0	
1349071200	0	548931	0	0	0	0	0	0	
1349085600	0	0	0	0	0	0	0	0	
1349100000	0	0	0	0	0	0	0	0	
1349114400	0	0	0	0	0	0	0	0	
1349128800	0	0	0	0	0	0	0	0	
1349143200	0	0	0	0	0	0	0	0	
1349157600	0	0	0	0	0	0	0	0	
1349172000	0	0	0	0	0	0	0	0	
1349186400	0	0	0	0	0	0	0	0	
1349200800	0	0	0	0	0	0	0	0	
1349215200	0	0	0	0	0	0	0	0	
1349229600	0	0	0	0	0	0	0	0	
1349244000	0	0	0	0	0	0	0	0	
1349258400	0	0	0	0	0	0	0	0	
1349272800	0	0	0	0	0	0	0	0	
1349287200	0	0	0	0	0	0	0	0	
1349301600	0	0	0	0	0	0	0	0	
1349316000	0	0	0	0	0	0	0	0	
1349330400	0	0	0	0	0	0	0	0	
1349344800	0	0	0	0	0	0	0	0	
1349359200	0	0	0	0	0	0	0	0	
1349373600	0	0	0	0	0	0	0	0	
1349388000	0	0	0	0	0	0	0	0	
1349402400	0	0	0	0	0	0	0	0	
1349416800	0	0	0	0	0	0	0	0	
1349431200	0	0	0	0	0	0	0	0	
1349445600	0	0	0	0	0	0	0	0	
1349460000	0	0	0	0	0	0	0	0	
1349474400	0	0	0	0	0	0	0	0	
1349488800	0	0	0	0	0	0	0	0	
1349503200	0	0	0	0	0	0	0	0	
1349517600	0	0	0	0	0	0	0	0	
1349532000	0	0	0	0	0	0	0	0	
1349546400	0	0	0	0	0	0	0	0	
1349560800	0	0	0	0	0	0	0	0	
1349575200	0	0	0	0	0	0	0	0	
1349589600	0	0	0	0	0	0	0	0	
1349604000	0	0	0	0	0	0	0	0	
1349618400	0	0	0	0	0	0	0	0	
1349632800	0	0	0	0	0	0	0	0	
1349647200	0	0	0	0	0	0	0	0	
1349661600	0	0	0	0	0	0	0	0	
1349676000	0	0	0	0	0	0	0	0	
1349690400	0	0	0	0	0	0	0	0	
1349704800	0	0	0	0	0	0	0	0	
1349719200	0	0	0	0	0	0	0	0	
1349733600	0	13391	0	0	0	0	0	0	
1349748000	0	36113	0	0	0	0	0	0	
1349762400	0	37368	0	0	0	0	0	0	
1349776800	0	36992	0	0	0	0	0	0	
1349791200	0	37091	0	0	0	0	0	0	
1349805600	0	37804	0	0	0	0	0	0	
1349820000	0	34828	0	0	0	0	0	0	
1349834400	0	32657	0	0	0	0	0	0	
1349848800	0	38779	0	0	0	0	0	0	
1349863200	0	1025586	0	0	0	0	0	0	
1349877600	0	33954	0	0	0	0	0	0	
1349892000	0	34382	0	0	0	0	0	0	
1349906400	0	0	0	0	0	0	0	0	
1349920800	0	33562	0	0	0	0	0	0	
1349935200	0	38251	0	0	0	0	0	0	
1349949600	0	20990	0	0	0	0	0	0	
1349964000	0	0	0	0	0	0	0	0	
1349978400	0	0	0	0	0	0	0	0	
1349992800	0	0	0	0	0	0	0	0	
1350007200	0	0	0	0	0	0	0	0	
1350021600	0	0	0	0	0	0	0	0	
1350036000	0	0	0	0	0	0	0	0	
1350050400	0	0	0	0	0	0	0	0	
1350064800	0	7695	0	0	0	0	0	0	
1350079200	0	36993	0	0	0	0	0	0	
1350093600	0	40203	0	0	0	0	0	0	
1350108000	0	35629	0	0	0	0	0	0	
1350122400	0	36015	0	0	0	0	0	0	
1350136800	0	37224	0	0	0	0	0	0	
1350151200	0	29616	5702710	0	0	0	0	0	
1350165600	0	7413	12395762	0	0	0	0	0	
1350180000	0	36776	13157516	0	0	0	0	0	
1350194400	0	292637	469079	0	0	0	0	0	
1350208800	0	37902	9522	0	0	0	0	0	
1350223200	0	37213	0	0	0	0	0	0	
1350237600	0	26763	61099	0	0	0	0	0	
1350252000	0	23997	0	0	0	0	0	0	
1350266400	0	35885	0	0	0	0	0	0	
1350280800	0	35947	0	0	0	0	0	0	
1350295200	0	31599	0	0	0	0	0	0	
1350309600	0	36045	0	0	0	0	0	0	
1350324000	0	685606	0	0	0	0	0	0	
1350338400	0	0	0	0	0	0	0	0	
1350352800	0	0	0	0	0	0	0	0	
1350367200	0	0	0	0	0	0	0	0	
1350381600	0	0	0	0	0	0	0	0	
1350396000	0	0	0	0	0	0	0	0	
1350410400	0	0	0	0	0	0	0	0	
1350424800	0	0	0	0	0	0	0	0	
1350439200	0	0	0	0	0	0	0	0	
1350453600	0	0	0	0	0	0	0	0	
1350468000	0	0	0	0	0	0	0	0	
1350482400	0	0	0	0	0	0	0	0	
1350496800	0	0	0	0	0	0	0	0	
1350511200	0	0	0	0	0	0	0	0	
1350525600	0	0	0	0	0	0	0	0	
1350540000	0	0	0	0	0	0	0	0	
1350554400	0	0	0	0	0	0	0	0	
1350568800	0	0	0	0	0	0	0	0	
1350583200	0	0	0	0	0	0	0	0	
1350597600	0	0	0	0	0	0	0	0	
1350612000	0	16372	0	0	0	0	0	0	
1350626400	0	31836	0	0	0	0	0	0	
1350640800	0	29655	0	0	0	0	0	0	
1350655200	0	35583	0	0	0	0	0	0	
1350669600	0	31320	0	0	0	0	0	0	
1350684000	0	34204	0	0	0	0	0	0	
1350698400	0	35494	0	0	0	0	0	0	
1350712800	0	31137	0	0	0	0	0	0	
1350727200	0	34325	0	0	0	0	0	0	
1350741600	0	31135	0	0	0	0	0	0	
1350756000	0	34893	0	0	0	0	0	0	
1350770400	0	817431	0	0	0	0	0	0	
1350784800	0	0	0	0	0	0	0	0	
1350799200	0	0	0	0	0	0	0	0	
1350813600	0	0	0	0	0	0	0	0	
1350828000	0	0	0	0	0	0	0	0	
1350842400	0	0	0	0	0	0	0	0	
1350856800	0	0	0	0	0	0	0	0	
1350871200	0	0	0	0	0	0	0	0	
1350885600	0	0	0	0	0	0	0	0	
1350900000	0	0	0	0	0	0	0	0	
1350914400	0	0	0	0	0	0	0	0	
1350928800	0	0	0	0	0	0	0	0	
1350943200	0	0	0	0	0	0	0	0	
1350957600	0	0	0	0	0	0	0	0	
1350972000	0	0	0	0	0	0	0	0	
1350986400	0	0	0	0	0	0	0	0	
1351000800	0	0	0	0	0	0	0	0	
1351015200	0	0	0	0	0	0	0	0	
1351029600	0	0	0	0	0	0	0	0	
1351044000	0	0	0	0	0	0	0	0	
1351058400	0	0	0	0	0	0	0	0	
1351072800	0	0	0	0	0	0	0	0	
1351087200	0	0	0	0	0	0	0	0	
1351101600	0	0	0	0	0	0	0	0	
1351116000	0	0	0	0	0	0	0	0	
1351130400	0	0	0	0	0	0	0	0	
1351144800	0	0	0	0	0	0	0	0	
1351159200	0	0	0	0	0	0	0	0	
1351173600	0	0	0	0	0	0	0	0	
1351188000	0	0	0	0	0	0	0	0	
1351202400	0	0	0	0	0	0	0	0	
1351216800	0	0	618137	0	0	0	0	0	
1351231200	0	0	3641301	0	0	0	0	0	
1351245600	0	0	9771353	0	0	0	0	0	
1351260000	0	0	9231170	0	0	0	0	0	
1351274400	0	0	7021870	0	0	0	0	0	
1351288800	0	0	9627303	0	0	0	0	0	
1351303200	0	0	7839627	0	0	0	0	0	
1351317600	0	0	3482063	0	0	0	0	0	
1351332000	0	0	902245	0	0	0	0	0	
1351346400	0	0	0	0	0	0	0	0	
1351360800	0	0	0	0	0	0	0	0	
1351375200	0	0	0	0	0	0	0	0	
1351389600	0	0	0	0	0	0	0	0	
1351404000	0	0	0	0	0	0	0	0	
1351418400	0	0	0	0	0	0	0	0	
1351432800	0	0	0	0	0	0	0	0	
